NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
72;1;5;1:41.413;0;;35.164;0;33.889;0;32.360;3;139.3;8:26.823;08:57:49.139;0:35.164;0:33.889;0:32.360;211.4;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;35.164;33.889;32.360;24.390;24.390;10.774;35.164;19.113;54.277;14.776;1:09.053;12.716;1:21.769;19.644;1:41.413;
72;1;6;1:40.040;2;;33.940;2;33.649;0;32.451;0;141.2;10:06.863;08:59:29.179;0:33.940;0:33.649;0:32.451;214.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;33.940;33.649;32.451;23.694;23.694;10.246;33.940;19.028;52.968;14.621;1:07.589;12.797;1:20.386;19.654;1:40.040;
72;1;7;1:40.516;0;;34.075;0;34.008;0;32.433;0;140.6;11:47.379;09:01:09.695;0:34.075;0:34.008;0:32.433;215.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.075;34.008;32.433;23.830;23.830;10.245;34.075;19.418;53.493;14.590;1:08.083;12.784;1:20.867;19.649;1:40.516;
72;1;8;1:40.260;0;;34.310;0;33.570;2;32.380;0;140.9;13:27.639;09:02:49.955;0:34.310;0:33.570;0:32.380;214.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.310;33.570;32.380;24.042;24.042;10.268;34.310;18.909;53.219;14.661;1:07.880;12.741;1:20.621;19.639;1:40.260;
72;1;9;1:40.289;0;;34.041;0;33.695;0;32.553;0;140.9;15:07.928;09:04:30.244;0:34.041;0:33.695;0:32.553;216.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.041;33.695;32.553;23.844;23.844;10.197;34.041;18.992;53.033;14.703;1:07.736;12.821;1:20.557;19.732;1:40.289;
72;1;10;1:40.932;0;;34.557;0;33.797;0;32.578;0;140.0;16:48.860;09:06:11.176;0:34.557;0:33.797;0:32.578;217.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.557;33.797;32.578;24.185;24.185;10.372;34.557;19.099;53.656;14.698;1:08.354;12.846;1:21.200;19.732;1:40.932;
72;1;11;1:40.627;0;;34.203;0;33.751;0;32.673;0;140.4;18:29.487;09:07:51.803;0:34.203;0:33.751;0:32.673;214.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.203;33.751;32.673;23.928;23.928;10.275;34.203;19.120;53.323;14.631;1:07.954;12.905;1:20.859;19.768;1:40.627;
72;1;12;2:21.377;0;;43.209;0;47.913;0;50.255;0;100.0;20:50.864;09:10:13.180;0:43.209;0:47.913;0:50.255;215.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FCY;43.209;47.913;50.255;26.914;26.914;16.295;43.209;29.740;1:12.949;18.173;1:31.122;20.471;1:51.593;29.784;2:21.377;
72;1;13;2:34.183;0;;55.508;0;49.775;0;48.900;0;91.6;23:25.047;09:12:47.363;0:55.508;0:49.775;0:48.900;119.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FCY;55.508;49.775;48.900;41.647;41.647;13.861;55.508;30.933;1:26.441;18.842;1:45.283;19.773;2:05.056;29.127;2:34.183;
72;1;14;2:26.434;0;;52.764;0;47.727;0;45.943;0;96.5;25:51.481;09:15:13.797;0:52.764;0:47.727;0:45.943;119.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FCY;52.764;47.727;45.943;39.620;39.620;13.144;52.764;29.339;1:22.103;18.388;1:40.491;17.795;1:58.286;28.148;2:26.434;
72;1;15;2:15.131;0;;49.816;0;41.120;0;44.195;0;104.6;28:06.612;09:17:28.928;0:49.816;0:41.120;0:44.195;180.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;49.816;41.120;44.195;37.536;37.536;12.280;49.816;22.423;1:12.239;18.697;1:30.936;19.877;1:50.813;24.318;2:15.131;
72;1;16;1:43.199;0;;34.939;0;35.163;0;33.097;0;136.9;29:49.811;09:19:12.127;0:34.939;0:35.163;0:33.097;206.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.939;35.163;33.097;24.630;24.630;10.309;34.939;19.500;54.439;15.663;1:10.102;13.104;1:23.206;19.993;1:43.199;
72;1;17;1:42.037;0;;34.486;0;34.657;0;32.894;0;138.5;31:31.848;09:20:54.164;0:34.486;0:34.657;0:32.894;210.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.486;34.657;32.894;24.170;24.170;10.316;34.486;19.678;54.164;14.979;1:09.143;12.969;1:22.112;19.925;1:42.037;
72;1;18;1:42.104;0;;34.286;0;34.573;0;33.245;0;138.4;33:13.952;09:22:36.268;0:34.286;0:34.573;0:33.245;213.0;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.286;34.573;33.245;23.948;23.948;10.338;34.286;19.519;53.805;15.054;1:08.859;13.286;1:22.145;19.959;1:42.104;
72;1;19;2:13.928;0;B;34.651;0;36.521;0;1:02.756;0;105.5;35:27.880;09:24:50.196;0:34.651;0:36.521;1:02.756;217.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;34.651;36.521;62.756;24.211;24.211;10.440;34.651;20.164;54.815;16.357;1:11.172;14.209;1:25.381;48.547;2:13.928;
8;1;1;1:53.493;0;;42.769;0;36.574;0;34.150;0;124.5;1:53.493;08:51:15.809;0:42.769;0:36.574;0:34.150;196.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;42.769;36.574;34.150;31.317;31.317;11.452;42.769;20.465;1:03.234;16.109;1:19.343;13.689;1:33.032;20.461;1:53.493;
8;1;2;2:11.578;0;;59.878;0;37.111;0;34.589;0;107.4;4:05.071;08:53:27.387;0:59.878;0:37.111;0:34.589;208.1;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;59.878;37.111;34.589;47.855;47.855;12.023;59.878;21.457;1:21.335;15.654;1:36.989;14.017;1:51.006;20.572;2:11.578;
8;1;3;1:46.554;0;;36.210;0;35.919;0;34.425;0;132.6;5:51.625;08:55:13.941;0:36.210;0:35.919;0:34.425;200.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;36.210;35.919;34.425;25.193;25.193;11.017;36.210;20.244;56.454;15.675;1:12.129;13.723;1:25.852;20.702;1:46.554;
8;1;4;1:45.702;0;;36.217;0;35.708;0;33.777;0;133.7;7:37.327;08:56:59.643;0:36.217;0:35.708;0:33.777;201.1;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;36.217;35.708;33.777;25.034;25.034;11.183;36.217;20.102;56.319;15.606;1:11.925;13.441;1:25.366;20.336;1:45.702;
8;1;5;1:44.310;0;;35.620;0;35.103;0;33.587;0;135.5;9:21.637;08:58:43.953;0:35.620;0:35.103;0:33.587;202.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.620;35.103;33.587;24.792;24.792;10.828;35.620;20.007;55.627;15.096;1:10.723;13.193;1:23.916;20.394;1:44.310;
8;1;6;1:45.107;0;;35.856;0;35.317;0;33.934;0;134.4;11:06.744;09:00:29.060;0:35.856;0:35.317;0:33.934;203.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.856;35.317;33.934;25.161;25.161;10.695;35.856;19.971;55.827;15.346;1:11.173;13.572;1:24.745;20.362;1:45.107;
8;1;7;1:44.402;0;;35.846;0;35.110;0;33.446;0;135.3;12:51.146;09:02:13.462;0:35.846;0:35.110;0:33.446;203.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.846;35.110;33.446;24.952;24.952;10.894;35.846;19.787;55.633;15.323;1:10.956;13.108;1:24.064;20.338;1:44.402;
8;1;8;1:44.889;0;;35.865;0;35.492;0;33.532;0;134.7;14:36.035;09:03:58.351;0:35.865;0:35.492;0:33.532;203.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.865;35.492;33.532;24.914;24.914;10.951;35.865;20.001;55.866;15.491;1:11.357;13.234;1:24.591;20.298;1:44.889;
8;1;9;1:44.324;0;;35.674;0;35.208;0;33.442;0;135.4;16:20.359;09:05:42.675;0:35.674;0:35.208;0:33.442;202.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.674;35.208;33.442;24.838;24.838;10.836;35.674;19.786;55.460;15.422;1:10.882;13.244;1:24.126;20.198;1:44.324;
8;1;10;1:44.459;0;;35.671;0;35.012;0;33.776;0;135.3;18:04.818;09:07:27.134;0:35.671;0:35.012;0:33.776;204.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.671;35.012;33.776;24.793;24.793;10.878;35.671;19.819;55.490;15.193;1:10.683;13.436;1:24.119;20.340;1:44.459;
8;1;11;1:44.586;0;;35.282;2;35.278;0;34.026;0;135.1;19:49.404;09:09:11.720;0:35.282;0:35.278;0:34.026;204.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;35.282;35.278;34.026;24.609;24.609;10.673;35.282;19.945;55.227;15.333;1:10.560;13.595;1:24.155;20.431;1:44.586;
8;1;12;1:46.200;0;;37.229;0;35.446;0;33.525;0;133.1;21:35.604;09:10:57.920;0:37.229;0:35.446;0:33.525;200.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;37.229;35.446;33.525;25.538;25.538;11.691;37.229;20.067;57.296;15.379;1:12.675;13.327;1:26.002;20.198;1:46.200;
8;1;13;2:05.517;0;;36.067;0;42.585;0;46.865;0;112.6;23:41.121;09:13:03.437;0:36.067;0:42.585;0:46.865;203.0;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;36.067;42.585;46.865;25.336;25.336;10.731;36.067;25.867;1:01.934;16.718;1:18.652;17.978;1:36.630;28.887;2:05.517;
8;1;14;2:24.643;0;;55.709;0;44.904;0;44.030;0;97.7;26:05.764;09:15:28.080;0:55.709;0:44.904;0:44.030;166.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;55.709;44.904;44.030;44.422;44.422;11.287;55.709;28.561;1:24.270;16.343;1:40.613;19.961;2:00.574;24.069;2:24.643;
8;1;15;2:08.830;0;;50.131;0;38.291;0;40.408;0;109.7;28:14.594;09:17:36.910;0:50.131;0:38.291;0:40.408;173.1;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;50.131;38.291;40.408;38.967;38.967;11.164;50.131;22.690;1:12.821;15.601;1:28.422;16.540;1:44.962;23.868;2:08.830;
8;1;16;1:43.886;0;;35.746;0;34.850;0;33.290;0;136.0;29:58.480;09:19:20.796;0:35.746;0:34.850;0:33.290;205.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.746;34.850;33.290;25.193;25.193;10.553;35.746;19.720;55.466;15.130;1:10.596;13.078;1:23.674;20.212;1:43.886;
8;1;17;1:43.621;2;;35.481;0;34.950;0;33.190;2;136.4;31:42.101;09:21:04.417;0:35.481;0:34.950;0:33.190;211.4;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.481;34.950;33.190;24.719;24.719;10.762;35.481;19.769;55.250;15.181;1:10.431;13.068;1:23.499;20.122;1:43.621;
8;1;18;1:45.345;0;;36.351;0;35.359;0;33.635;0;134.1;33:27.446;09:22:49.762;0:36.351;0:35.359;0:33.635;205.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;36.351;35.359;33.635;25.263;25.263;11.088;36.351;20.171;56.522;15.188;1:11.710;13.260;1:24.970;20.375;1:45.345;
8;1;19;1:44.325;0;;35.579;0;35.321;0;33.425;0;135.4;35:11.771;09:24:34.087;0:35.579;0:35.321;0:33.425;207.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.579;35.321;33.425;24.623;24.623;10.956;35.579;19.764;55.343;15.557;1:10.900;13.290;1:24.190;20.135;1:44.325;
8;1;20;1:44.143;0;;35.307;0;34.743;2;34.093;0;135.7;36:55.914;09:26:18.230;0:35.307;0:34.743;0:34.093;206.1;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.307;34.743;34.093;24.540;24.540;10.767;35.307;19.800;55.107;14.943;1:10.050;13.315;1:23.365;20.778;1:44.143;
8;1;21;1:44.193;0;;35.674;0;34.984;0;33.535;0;135.6;38:40.107;09:28:02.423;0:35.674;0:34.984;0:33.535;205.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.674;34.984;33.535;24.919;24.919;10.755;35.674;19.940;55.614;15.044;1:10.658;13.304;1:23.962;20.231;1:44.193;
8;1;22;1:43.896;0;;35.378;0;34.835;0;33.683;0;136.0;40:24.003;09:29:46.319;0:35.378;0:34.835;0:33.683;205.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.378;34.835;33.683;24.717;24.717;10.661;35.378;19.778;55.156;15.057;1:10.213;13.280;1:23.493;20.403;1:43.896;
8;1;23;1:44.823;0;;35.544;0;35.080;0;34.199;0;134.8;42:08.826;09:31:31.142;0:35.544;0:35.080;0:34.199;204.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.544;35.080;34.199;24.786;24.786;10.758;35.544;19.898;55.442;15.182;1:10.624;13.651;1:24.275;20.548;1:44.823;
8;1;24;1:44.515;0;;35.634;0;35.050;0;33.831;0;135.2;43:53.341;09:33:15.657;0:35.634;0:35.050;0:33.831;205.3;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.634;35.050;33.831;24.658;24.658;10.976;35.634;19.873;55.507;15.177;1:10.684;13.292;1:23.976;20.539;1:44.515;
8;1;25;1:44.595;0;;35.783;0;35.047;0;33.765;0;135.1;45:37.936;09:35:00.252;0:35.783;0:35.047;0:33.765;204.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;35.783;35.047;33.765;24.880;24.880;10.903;35.783;19.981;55.764;15.066;1:10.830;13.125;1:23.955;20.640;1:44.595;
8;1;26;1:44.195;0;;35.533;0;34.922;0;33.740;0;135.6;47:22.131;09:36:44.447;0:35.533;0:34.922;0:33.740;202.2;Tom Rudnai;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;35.533;34.922;33.740;24.933;24.933;10.600;35.533;19.906;55.439;15.016;1:10.455;13.209;1:23.664;20.531;1:44.195;
80;1;1;1:49.812;0;;40.572;0;35.948;0;33.292;0;128.7;1:49.812;08:51:12.128;0:40.572;0:35.948;0:33.292;194.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;40.572;35.948;33.292;29.282;29.282;11.290;40.572;20.403;1:00.975;15.545;1:16.520;13.381;1:29.901;19.911;1:49.812;
80;1;2;1:45.052;0;;36.304;0;35.142;0;33.606;0;134.5;3:34.864;08:52:57.180;0:36.304;0:35.142;0:33.606;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;36.304;35.142;33.606;25.279;25.279;11.025;36.304;19.633;55.937;15.509;1:11.446;13.295;1:24.741;20.311;1:45.052;
80;1;3;1:41.547;2;;34.772;0;34.072;2;32.703;2;139.2;5:16.411;08:54:38.727;0:34.772;0:34.072;0:32.703;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.772;34.072;32.703;24.348;24.348;10.424;34.772;19.165;53.937;14.907;1:08.844;12.953;1:21.797;19.750;1:41.547;
80;1;4;1:42.659;0;;34.880;0;34.385;0;33.394;0;137.6;6:59.070;08:56:21.386;0:34.880;0:34.385;0:33.394;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.880;34.385;33.394;24.327;24.327;10.553;34.880;19.183;54.063;15.202;1:09.265;13.282;1:22.547;20.112;1:42.659;
80;1;5;1:42.527;0;;34.959;0;34.123;0;33.445;0;137.8;8:41.597;08:58:03.913;0:34.959;0:34.123;0:33.445;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.959;34.123;33.445;24.557;24.557;10.402;34.959;19.146;54.105;14.977;1:09.082;13.400;1:22.482;20.045;1:42.527;
80;1;6;1:42.153;0;;34.726;0;34.217;0;33.210;0;138.3;10:23.750;08:59:46.066;0:34.726;0:34.217;0:33.210;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.726;34.217;33.210;24.423;24.423;10.303;34.726;19.085;53.811;15.132;1:08.943;13.163;1:22.106;20.047;1:42.153;
80;1;7;1:42.039;0;;34.836;0;34.361;0;32.842;0;138.5;12:05.789;09:01:28.105;0:34.836;0:34.361;0:32.842;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.836;34.361;32.842;24.303;24.303;10.533;34.836;19.239;54.075;15.122;1:09.197;12.880;1:22.077;19.962;1:42.039;
80;1;8;1:55.307;0;;46.720;0;35.504;0;33.083;0;122.5;14:01.096;09:03:23.412;0:46.720;0:35.504;0:33.083;214.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.720;35.504;33.083;24.629;24.629;22.091;46.720;20.414;1:07.134;15.090;1:22.224;13.038;1:35.262;20.045;1:55.307;
80;1;9;1:42.129;0;;34.722;2;34.478;0;32.929;0;138.4;15:43.225;09:05:05.541;0:34.722;0:34.478;0:32.929;211.4;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.722;34.478;32.929;24.396;24.396;10.326;34.722;19.282;54.004;15.196;1:09.200;13.048;1:22.248;19.881;1:42.129;
80;1;10;1:42.590;0;;34.828;0;34.520;0;33.242;0;137.7;17:25.815;09:06:48.131;0:34.828;0:34.520;0:33.242;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;34.828;34.520;33.242;24.330;24.330;10.498;34.828;19.264;54.092;15.256;1:09.348;13.178;1:22.526;20.064;1:42.590;
80;1;11;1:42.147;0;;34.918;0;34.273;0;32.956;0;138.3;19:07.962;09:08:30.278;0:34.918;0:34.273;0:32.956;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FCY;34.918;34.273;32.956;24.347;24.347;10.571;34.918;19.293;54.211;14.980;1:09.191;12.918;1:22.109;20.038;1:42.147;
80;1;12;1:57.521;0;;35.397;0;35.471;0;46.653;0;120.2;21:05.483;09:10:27.799;0:35.397;0:35.471;0:46.653;212.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FCY;35.397;35.471;46.653;25.005;25.005;10.392;35.397;19.604;55.001;15.867;1:10.868;18.174;1:29.042;28.479;1:57.521;
80;1;13;2:34.607;0;;57.210;0;49.484;0;47.913;0;91.4;23:40.090;09:13:02.406;0:57.210;0:49.484;0:47.913;154.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FCY;57.210;49.484;47.913;45.709;45.709;11.501;57.210;32.373;1:29.583;17.111;1:46.694;19.225;2:05.919;28.688;2:34.607;
86;1;1;1:54.101;0;;43.302;0;36.508;2;34.291;2;123.8;1:54.101;08:51:16.417;0:43.302;0:36.508;0:34.291;193.2;Andrew Gilleland;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;43.302;36.508;34.291;31.690;31.690;11.612;43.302;20.691;1:03.993;15.817;1:19.810;14.113;1:33.923;20.178;1:54.101;
88;1;1;1:47.893;0;;39.595;0;35.159;0;33.139;0;131.0;1:47.893;08:51:10.209;0:39.595;0:35.159;0:33.139;199.3;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;39.595;35.159;33.139;28.899;28.899;10.696;39.595;19.763;59.358;15.396;1:14.754;13.109;1:27.863;20.030;1:47.893;
88;1;2;1:44.239;0;;35.576;0;35.515;0;33.148;0;135.6;3:32.132;08:52:54.448;0:35.576;0:35.515;0:33.148;218.2;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;35.576;35.515;33.148;25.033;25.033;10.543;35.576;20.259;55.835;15.256;1:11.091;12.910;1:24.001;20.238;1:44.239;
88;1;3;1:41.695;0;;34.737;0;33.972;0;32.986;0;139.0;5:13.827;08:54:36.143;0:34.737;0:33.972;0:32.986;219.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.737;33.972;32.986;24.521;24.521;10.216;34.737;19.108;53.845;14.864;1:08.709;13.247;1:21.956;19.739;1:41.695;
88;1;4;1:43.366;0;;35.168;0;35.133;0;33.065;0;136.7;6:57.193;08:56:19.509;0:35.168;0:35.133;0:33.065;215.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;35.168;35.133;33.065;24.595;24.595;10.573;35.168;19.721;54.889;15.412;1:10.301;13.094;1:23.395;19.971;1:43.366;
88;1;5;1:40.779;0;;34.343;0;33.696;0;32.740;0;140.2;8:37.972;08:58:00.288;0:34.343;0:33.696;0:32.740;214.3;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.343;33.696;32.740;24.156;24.156;10.187;34.343;19.071;53.414;14.625;1:08.039;12.807;1:20.846;19.933;1:40.779;
88;1;6;1:40.370;2;;34.097;2;33.643;2;32.630;2;140.8;10:18.342;08:59:40.658;0:34.097;0:33.643;0:32.630;215.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.097;33.643;32.630;23.943;23.943;10.154;34.097;18.992;53.089;14.651;1:07.740;12.831;1:20.571;19.799;1:40.370;
88;1;7;1:41.026;0;;34.423;0;33.687;0;32.916;0;139.9;11:59.368;09:01:21.684;0:34.423;0:33.687;0:32.916;215.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.423;33.687;32.916;24.144;24.144;10.279;34.423;19.007;53.430;14.680;1:08.110;12.945;1:21.055;19.971;1:41.026;
88;1;8;1:41.143;0;;34.349;0;33.780;0;33.014;0;139.7;13:40.511;09:03:02.827;0:34.349;0:33.780;0:33.014;217.3;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.349;33.780;33.014;24.107;24.107;10.242;34.349;19.009;53.358;14.771;1:08.129;12.955;1:21.084;20.059;1:41.143;
88;1;9;1:41.483;0;;34.264;0;34.461;0;32.758;0;139.2;15:21.994;09:04:44.310;0:34.264;0:34.461;0:32.758;216.0;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.264;34.461;32.758;24.110;24.110;10.154;34.264;19.409;53.673;15.052;1:08.725;13.007;1:21.732;19.751;1:41.483;
88;1;10;1:41.236;0;;34.477;0;33.893;0;32.866;0;139.6;17:03.230;09:06:25.546;0:34.477;0:33.893;0:32.866;215.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.477;33.893;32.866;24.190;24.190;10.287;34.477;19.145;53.622;14.748;1:08.370;12.978;1:21.348;19.888;1:41.236;
88;1;11;1:41.156;0;;34.218;0;34.021;0;32.917;0;139.7;18:44.386;09:08:06.702;0:34.218;0:34.021;0:32.917;214.3;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.218;34.021;32.917;23.980;23.980;10.238;34.218;19.252;53.470;14.769;1:08.239;12.990;1:21.229;19.927;1:41.156;
88;1;12;2:11.305;0;;37.351;0;45.449;0;48.505;0;107.6;20:55.691;09:10:18.007;0:37.351;0:45.449;0:48.505;209.3;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FCY;37.351;45.449;48.505;25.702;25.702;11.649;37.351;29.709;1:07.060;15.740;1:22.800;19.169;1:41.969;29.336;2:11.305;
88;1;13;2:34.934;0;;56.224;0;49.375;0;49.335;0;91.2;23:30.625;09:12:52.941;0:56.224;0:49.375;0:49.335;130.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FCY;56.224;49.375;49.335;44.113;44.113;12.111;56.224;32.142;1:28.366;17.233;1:45.599;20.720;2:06.319;28.615;2:34.934;
88;1;14;2:26.191;0;;52.665;0;47.436;0;46.090;0;96.7;25:56.816;09:15:19.132;0:52.665;0:47.436;0:46.090;150.0;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FCY;52.665;47.436;46.090;41.823;41.823;10.842;52.665;30.337;1:23.002;17.099;1:40.101;18.147;1:58.248;27.943;2:26.191;
88;1;15;2:12.057;0;;48.207;0;40.809;0;43.041;0;107.0;28:08.873;09:17:31.189;0:48.207;0:40.809;0:43.041;155.2;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;48.207;40.809;43.041;37.279;37.279;10.928;48.207;23.757;1:11.964;17.052;1:29.016;19.438;1:48.454;23.603;2:12.057;
88;1;16;1:43.737;0;;35.811;0;35.001;0;32.925;0;136.2;29:52.610;09:19:14.926;0:35.811;0:35.001;0:32.925;213.0;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;35.811;35.001;32.925;25.148;25.148;10.663;35.811;19.717;55.528;15.284;1:10.812;13.026;1:23.838;19.899;1:43.737;
88;1;17;1:42.281;0;;34.452;0;34.510;0;33.319;0;138.2;31:34.891;09:20:57.207;0:34.452;0:34.510;0:33.319;215.1;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.452;34.510;33.319;24.144;24.144;10.308;34.452;19.306;53.758;15.204;1:08.962;13.479;1:22.441;19.840;1:42.281;
88;1;18;1:41.037;0;;34.265;0;34.019;0;32.753;0;139.9;33:15.928;09:22:38.244;0:34.265;0:34.019;0:32.753;218.2;Henry Drury;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;34.265;34.019;32.753;24.012;24.012;10.253;34.265;19.094;53.359;14.925;1:08.284;12.956;1:21.240;19.797;1:41.037;
